session_id,sku_id,duration_sec,action
ccfbd055,ELEC-1276,175,0
6315f29a,ELEC-1017,149,0
c2fe7a99,ELEC-1062,339,0
48b91325,ELEC-1222,142,0
c7f14325,ELEC-1216,339,0
8acc2c1b,ELEC-1130,325,0
b973d0e0,ELEC-1116,46,0
f1dcd32c,ELEC-1080,125,0
cf0b6659,ELEC-1078,223,0
654ef667,ELEC-1155,336,0
7dc43389,ELEC-1077,298,0
6578fb27,ELEC-1230,98,0
ef8b2aab,ELEC-1007,296,0
da56da34,ELEC-1188,169,0
81db4567,ELEC-1265,380,0
866afaf8,ELEC-1175,102,0
84bc3d2e,ELEC-1006,254,0
989e876c,ELEC-1141,383,1
3e0b3cb2,ELEC-1293,23,1
27fc74e7,ELEC-1282,356,0
48cbbbe9,ELEC-1153,308,0
ee34086f,ELEC-1202,64,0
133c9c99,ELEC-1244,86,0
afd4b329,ELEC-1201,315,0
a44fc137,ELEC-1218,376,0
9f5f37b7,ELEC-1001,14,0
1fe95392,ELEC-1243,11,0
1ad7d802,ELEC-1014,145,0
d5b7d530,ELEC-1124,205,0
d4dcafc8,ELEC-1021,107,0
8f594c61,ELEC-1051,263,0
b78664c5,ELEC-1013,361,0
b9168bba,ELEC-1202,297,0
20f0f51c,ELEC-1152,95,0
7a3510ae,ELEC-1010,96,0
6e868dd9,ELEC-1230,339,0
e5429460,ELEC-1059,298,0
93646af0,ELEC-1251,22,0
e08be299,ELEC-1046,238,0
16adb04c,ELEC-1045,374,0
15ca7d52,ELEC-1152,272,1
e955fc56,ELEC-1034,336,0
5ba8a82a,ELEC-1170,337,0
a0c5a012,ELEC-1139,80,0
4d46b9ab,ELEC-1104,239,0
10b4ad4d,ELEC-1151,353,0
bd37055d,ELEC-1274,283,0
5f225ec0,ELEC-1249,316,0
57ff307e,ELEC-1253,315,0
2289d25c,ELEC-1172,262,0
316f90fb,ELEC-1281,268,0
34a3a02c,ELEC-1161,303,0
7da6746a,ELEC-1137,374,0
7eb63b93,ELEC-1014,273,0
f6122784,ELEC-1229,10,0
a7cd23b0,ELEC-1294,249,0
09104152,ELEC-1098,80,0
5d516963,ELEC-1066,97,0
93bf4096,ELEC-1188,300,0
522958fb,ELEC-1032,309,0
3711a0ab,ELEC-1258,55,0
5b0ecef1,ELEC-1140,141,0
f5770424,ELEC-1285,209,0
4fa5e1b0,ELEC-1257,299,0
d0b05980,ELEC-1040,351,0
5dcbaf5b,ELEC-1225,109,0
90ea5dbf,ELEC-1073,263,0
be087b21,ELEC-1274,17,0
b99f4ba1,ELEC-1134,95,0
d2931b98,ELEC-1136,256,0
6fc84684,ELEC-1025,356,0
471e52bf,ELEC-1021,168,0
645dc00e,ELEC-1252,161,0
bb32bbb8,ELEC-1078,130,0
073ce225,ELEC-1175,340,0
c9a3a37d,ELEC-1093,294,0
c4ec677e,ELEC-1131,378,0
55c921f2,ELEC-1094,225,0
30c1e7a0,ELEC-1271,264,0
ea22a66b,ELEC-1291,143,0
b3e9a1e5,ELEC-1116,105,0
f03e1e8f,ELEC-1229,391,0
e324c898,ELEC-1296,21,0
5afb62d0,ELEC-1273,89,0
5d60884a,ELEC-1225,167,2
552c4477,ELEC-1158,169,0
7fadf241,ELEC-1228,141,0
01dc3e6d,ELEC-1077,247,0
54c2d68e,ELEC-1041,44,0
9ffeb87c,ELEC-1196,213,0
049166d9,ELEC-1247,205,0
37d6bfca,ELEC-1170,189,0
ae375166,ELEC-1238,349,0
f007aca0,ELEC-1138,349,0
94cec90b,ELEC-1153,168,0
5d2efdc8,ELEC-1265,213,0
d7281361,ELEC-1171,294,0
bb318a1e,ELEC-1080,347,0
4f192db8,ELEC-1003,20,0
f539c63f,ELEC-1256,318,0
4453d0df,ELEC-1170,25,0
a7b43c7a,ELEC-1257,206,0
45e10077,ELEC-1029,274,0
5cc55d33,ELEC-1126,31,0
d6fb7a05,ELEC-1238,325,0
5c78d409,ELEC-1026,269,0
86f8d98a,ELEC-1188,31,0
b14a72d0,ELEC-1163,207,0
4486114c,ELEC-1099,194,0
425b5be1,ELEC-1090,111,0
704e7b38,ELEC-1181,358,0
8666577e,ELEC-1167,234,0
d96c17fb,ELEC-1189,195,0
49c25812,ELEC-1161,148,1
83e97cdd,ELEC-1084,12,0
1ee2f40f,ELEC-1048,188,0
e63e071f,ELEC-1031,100,0
308490e9,ELEC-1225,309,0
89227e95,ELEC-1265,149,0
279f8c87,ELEC-1145,190,0
773d1949,ELEC-1077,359,1
008100e9,ELEC-1176,249,0
47f0699d,ELEC-1184,249,0
96f70b2d,ELEC-1005,380,0
be54411a,ELEC-1167,36,0
c0ff0f8e,ELEC-1233,95,0
beaec8b7,ELEC-1021,169,0
7bbd38bb,ELEC-1035,149,0
66830294,ELEC-1293,134,0
b676186d,ELEC-1092,285,0
92c29871,ELEC-1080,187,1
585bd319,ELEC-1212,14,0
455e3091,ELEC-1250,77,2
7670353d,ELEC-1209,181,0
0c506b9d,ELEC-1153,206,0
67721a3f,ELEC-1221,207,0
bd6080ef,ELEC-1085,354,0
0ccc336d,ELEC-1073,382,0
30d721aa,ELEC-1150,26,0
0fd775a4,ELEC-1201,15,1
09b7e5d0,ELEC-1235,137,0
b7eea332,ELEC-1281,186,0
76ce5c46,ELEC-1073,64,0
3a7a96a4,ELEC-1189,250,0
46bc4415,ELEC-1142,29,0
6971219e,ELEC-1169,305,0
b53c6347,ELEC-1263,349,0
6d8b30a7,ELEC-1006,80,0
ad9b11b5,ELEC-1105,108,0
830a5f38,ELEC-1081,222,0
2eeee6b0,ELEC-1051,224,0
2560f5ce,ELEC-1044,128,0
9c517fdf,ELEC-1074,124,1
93e0babf,ELEC-1123,286,0
33774ac5,ELEC-1176,396,0
aab31996,ELEC-1183,19,0
258beee2,ELEC-1235,368,0
77ee0f6e,ELEC-1213,20,0
97d24e6a,ELEC-1204,231,0
fc22b77b,ELEC-1076,392,0
b4602bd2,ELEC-1126,395,0
2045d044,ELEC-1193,297,0
b628d4bc,ELEC-1145,24,0
9600ca17,ELEC-1111,387,0
7daf1952,ELEC-1194,127,0
28eeeec0,ELEC-1158,388,0
492f1618,ELEC-1136,328,0
4f3feeab,ELEC-1224,243,0
db6b01ee,ELEC-1111,86,0
596a0ec9,ELEC-1264,306,0
98244fe1,ELEC-1070,294,0
7067bf1a,ELEC-1133,285,0
34e0178a,ELEC-1207,199,0
3ccd6d4b,ELEC-1107,297,0
3a670415,ELEC-1036,306,0
e28d3fcf,ELEC-1120,107,0
4fea8f8c,ELEC-1237,237,0
4d93f111,ELEC-1175,344,0
0a243c26,ELEC-1225,321,0
d17c7b01,ELEC-1149,372,0
f6ba8bc6,ELEC-1175,10,0
9f4d5318,ELEC-1229,146,0
146926fc,ELEC-1106,216,0
83e4f278,ELEC-1298,62,0
027c9ca9,ELEC-1195,35,2
c7a54e76,ELEC-1243,280,0
c658ea1e,ELEC-1161,151,0
ae39eafc,ELEC-1003,232,1
86368f9e,ELEC-1108,85,0
6d7835b5,ELEC-1081,249,1
5c542a16,ELEC-1055,316,0
5145ec3e,ELEC-1085,359,0
9252159a,ELEC-1104,349,0
e150b67e,ELEC-1164,174,0
38aa68a5,ELEC-1030,341,0
15f5707b,ELEC-1069,164,0
070ebcbf,ELEC-1225,108,0
5b9439a1,ELEC-1126,104,0
2c725e06,ELEC-1095,385,0
92b47e75,ELEC-1139,44,0
bae7c177,ELEC-1168,177,0
f4cf463a,ELEC-1099,247,0
aeed4b55,ELEC-1292,217,0
3b71ae0b,ELEC-1131,246,0
9503c90f,ELEC-1196,49,1
e49f2fb1,ELEC-1097,300,0
e6481b1d,ELEC-1049,318,0
17ebd977,ELEC-1196,223,0
d54915d4,ELEC-1043,129,0
c9ef70df,ELEC-1092,24,0
560d0bd9,ELEC-1251,383,0
ce55bea3,ELEC-1070,75,0
81f284be,ELEC-1234,239,0
c47cdb1a,ELEC-1272,80,1
2d22fb13,ELEC-1126,157,0
d428a42c,ELEC-1040,297,0
3fbb02be,ELEC-1158,260,0
9a4f4b5b,ELEC-1145,208,0
f4a911e1,ELEC-1112,305,0
b68a6467,ELEC-1157,88,0
e2e530ae,ELEC-1102,44,0
3c8d1459,ELEC-1253,133,0
a638a80d,ELEC-1273,353,0
61c1ea23,ELEC-1228,129,0
3cebe47e,ELEC-1200,304,0
454a5307,ELEC-1201,48,0
c87602c2,ELEC-1013,95,0
a29b56f4,ELEC-1231,306,0
a763fd4e,ELEC-1253,287,0
9f973697,ELEC-1198,58,0
bb651ff0,ELEC-1040,351,0
2568ce7e,ELEC-1164,179,0
4c169029,ELEC-1295,236,0
9649b202,ELEC-1298,11,0
a0b37d25,ELEC-1092,352,0
e2b96862,ELEC-1134,69,0
c30023c4,ELEC-1185,94,0
a321eb56,ELEC-1152,308,0
1ddb4496,ELEC-1174,19,0
e3b1026f,ELEC-1029,314,0
71897033,ELEC-1069,188,0
b5c7b789,ELEC-1005,98,0
52943270,ELEC-1112,139,0
de6a5d75,ELEC-1087,366,0
23626b1c,ELEC-1119,107,0
da517b8e,ELEC-1294,41,0
5fed4d21,ELEC-1165,396,0
9ba77776,ELEC-1290,18,0
6e72e352,ELEC-1072,49,0
71c44a46,ELEC-1120,350,0
a64e5267,ELEC-1275,251,0
725e3ff9,ELEC-1092,33,0
823acbde,ELEC-1164,362,0
edb99406,ELEC-1240,161,0
2d872993,ELEC-1207,23,0
8e56244c,ELEC-1226,143,0
af74f034,ELEC-1184,103,0
879d58dc,ELEC-1138,275,0
615fcde8,ELEC-1112,233,0
f1a19b6a,ELEC-1046,299,0
9a8b12bc,ELEC-1229,44,0
becc300d,ELEC-1162,81,0
fcc201d3,ELEC-1227,139,0
c2cd7b0a,ELEC-1256,97,0
2225191a,ELEC-1264,16,0
1bc7c74d,ELEC-1214,376,0
1be6a8d1,ELEC-1038,65,0
5ac009b0,ELEC-1279,343,0
6dcc0e57,ELEC-1218,234,2
1789d52c,ELEC-1078,46,0
773c3c9a,ELEC-1194,254,0
d318cce1,ELEC-1115,111,0
dc76c41d,ELEC-1059,35,0
75f3b66d,ELEC-1021,247,0
dd0682e6,ELEC-1265,332,0
fb32492c,ELEC-1099,224,0
e927f4f7,ELEC-1190,128,0
8fb68d1d,ELEC-1280,340,0
8a2d6dd9,ELEC-1288,295,0
db15055e,ELEC-1118,103,0
3088e619,ELEC-1275,282,0
73a3730e,ELEC-1217,347,2
f5c1bf27,ELEC-1050,120,0
db5e67a7,ELEC-1298,331,0
3daf7b47,ELEC-1275,34,0
5b25ea74,ELEC-1129,195,0
cdad8ea4,ELEC-1112,225,0
8cfaff46,ELEC-1172,279,0
3d3b3098,ELEC-1297,260,0
6fb5aef0,ELEC-1044,396,0
7b41d2fa,ELEC-1196,15,0
e3854379,ELEC-1121,53,0
684538e0,ELEC-1241,188,0
13d426b3,ELEC-1284,15,0
2d8d689c,ELEC-1125,115,0
124ed6f0,ELEC-1170,55,0
0bc097c8,ELEC-1014,32,1
a68481fa,ELEC-1119,31,1
71955e21,ELEC-1108,47,0
c1a4970d,ELEC-1017,111,0
a23b74e2,ELEC-1207,162,0
478f9e9d,ELEC-1191,175,0
324d0ce6,ELEC-1053,358,0
e8549bc1,ELEC-1202,310,0
190ffed1,ELEC-1286,241,0
164f345d,ELEC-1048,82,0
219da620,ELEC-1099,37,0
ba5f62c8,ELEC-1157,371,0
3da4bdcd,ELEC-1122,160,0
0f90d4d2,ELEC-1092,207,0
25d4d48f,ELEC-1070,211,0
10813cdc,ELEC-1115,108,0
e0902e4b,ELEC-1233,51,0
d5120f3b,ELEC-1099,304,0
dfcfb4ed,ELEC-1274,371,0
2ca4a5de,ELEC-1013,295,0
b6db2dd2,ELEC-1241,48,0
cb62ffbc,ELEC-1109,398,0
5e94dc54,ELEC-1125,315,0
50155501,ELEC-1143,321,0
6ec87fa1,ELEC-1019,356,0
05d9a738,ELEC-1157,73,0
3b687d03,ELEC-1264,192,0
92b08a26,ELEC-1190,395,0
abf9ae38,ELEC-1074,67,0
7a845252,ELEC-1178,132,0
d110c443,ELEC-1164,322,0
27c79803,ELEC-1040,166,0
9fa47645,ELEC-1220,223,0
fbf475c3,ELEC-1136,185,0
135ec48a,ELEC-1174,281,0
2fde2fc8,ELEC-1007,307,0
9a5c23bd,ELEC-1087,34,0
a7556d39,ELEC-1151,220,0
560d90e2,ELEC-1189,38,0
813b8ba1,ELEC-1212,250,1
9b4eda33,ELEC-1217,387,0
1ecb5345,ELEC-1128,145,0
de94351b,ELEC-1055,55,0
c6731e71,ELEC-1257,90,0
1e4b92c0,ELEC-1000,296,0
e54043b4,ELEC-1061,265,0
8651edc8,ELEC-1016,196,0
512ace54,ELEC-1149,284,0
8900ca77,ELEC-1142,73,0
deaf7e8f,ELEC-1027,85,0
5af798e5,ELEC-1071,65,0
6d48d726,ELEC-1016,67,0
07adbf1a,ELEC-1187,60,0
b0e50378,ELEC-1264,164,0
08f12b68,ELEC-1109,101,0
733306df,ELEC-1061,287,0
761643b3,ELEC-1069,207,0
3516b93a,ELEC-1182,64,0
a707ca17,ELEC-1016,193,0
32d4539f,ELEC-1026,224,1
edd45854,ELEC-1099,269,0
56bc4b52,ELEC-1059,334,0
04c3bfa2,ELEC-1192,205,0
2279aed5,ELEC-1025,129,0
dca15c67,ELEC-1284,316,0
28ee1378,ELEC-1212,270,0
4c123307,ELEC-1254,13,0
dce9e8a2,ELEC-1108,256,0
8d280dfd,ELEC-1115,169,0
2aae426d,ELEC-1005,252,0
02f567e9,ELEC-1208,76,0
e6d753e4,ELEC-1090,133,0
c1470205,ELEC-1049,64,0
652a7bec,ELEC-1283,285,1
8cf74844,ELEC-1238,195,0
d2d85fca,ELEC-1063,170,0
c9e8b9c8,ELEC-1148,148,0
83884fce,ELEC-1033,365,0
c3cc1475,ELEC-1059,305,0
4979a3fd,ELEC-1017,152,0
49a13c1e,ELEC-1052,201,0
e7081ca2,ELEC-1054,246,0
be560932,ELEC-1173,230,0
5c1e8e47,ELEC-1278,303,0
bc51c1cd,ELEC-1240,137,0
cf96b4bf,ELEC-1000,277,0
6f39b399,ELEC-1122,293,1
7578c588,ELEC-1244,38,0
057b76e6,ELEC-1148,377,0
bf23ed46,ELEC-1077,156,0
e2684f55,ELEC-1038,149,0
9ad11761,ELEC-1298,181,0
86052204,ELEC-1267,100,0
9bbb5691,ELEC-1047,171,0
335f6e5b,ELEC-1135,235,0
9721e5a2,ELEC-1262,280,0
fbf04c4a,ELEC-1138,123,1
268d0197,ELEC-1138,397,0
61d111ba,ELEC-1283,59,0
db736503,ELEC-1240,67,0
94feccf6,ELEC-1243,110,1
85647e8f,ELEC-1121,257,0
be4af1e9,ELEC-1278,11,1
40651a64,ELEC-1191,41,0
d4f385f2,ELEC-1167,140,1
a3b3a7d0,ELEC-1076,360,0
342a97bd,ELEC-1064,131,0
a00f6e5f,ELEC-1169,330,0
298c53bf,ELEC-1270,383,0
b1099db5,ELEC-1049,291,0
d65a4355,ELEC-1169,55,0
a60a2a9e,ELEC-1234,358,0
bdcb3e13,ELEC-1119,387,0
23f14f5a,ELEC-1120,236,0
bd285417,ELEC-1174,360,0
84042f45,ELEC-1103,210,0
9de4f450,ELEC-1264,51,0
8e0f0e35,ELEC-1236,327,0
57cec2e7,ELEC-1276,29,0
6265eb50,ELEC-1110,93,0
d8c06826,ELEC-1112,273,0
672f0ba5,ELEC-1075,181,0
8452f3bd,ELEC-1212,11,0
3e902e60,ELEC-1013,40,0
ff81b858,ELEC-1222,253,0
28755723,ELEC-1120,235,0
ba7d4f43,ELEC-1159,100,0
94c61c90,ELEC-1102,379,0
8a1f8dd0,ELEC-1168,101,2
58db9e82,ELEC-1210,82,0
62436330,ELEC-1192,227,0
55efcc38,ELEC-1001,140,0
11b4802b,ELEC-1043,360,0
0781d46b,ELEC-1135,361,0
7706c8cb,ELEC-1026,50,0
063f3b64,ELEC-1202,198,0
da2e3307,ELEC-1248,44,0
82a8a155,ELEC-1271,324,0
20cac046,ELEC-1187,374,0
cc0583e1,ELEC-1199,229,0
ac55fee9,ELEC-1246,320,0
4dd2c8a1,ELEC-1132,210,0
54b17a30,ELEC-1276,347,0
3203c2ec,ELEC-1138,303,0
f658e990,ELEC-1017,136,0
9053bf1e,ELEC-1279,118,0
0dc3b6d7,ELEC-1293,276,0
6726dd87,ELEC-1058,183,0
09e91238,ELEC-1165,86,0
a7f3aaba,ELEC-1194,300,0
e6bdad04,ELEC-1284,108,0
f0873da6,ELEC-1121,241,0
f40f694d,ELEC-1166,188,0
9c4626b7,ELEC-1017,180,0
8c961a33,ELEC-1249,65,0
6df9a54d,ELEC-1267,62,0
6899a00f,ELEC-1262,149,0
ed8fe34d,ELEC-1019,223,0
46392651,ELEC-1171,102,0
f6d6617e,ELEC-1038,66,0
3a0ff6b9,ELEC-1066,94,0
c40e76ea,ELEC-1252,76,0
b150a433,ELEC-1261,137,0
f00d6de9,ELEC-1184,138,0
7d323f59,ELEC-1086,139,0
d8a97bfc,ELEC-1277,82,0
59eaa75a,ELEC-1226,101,0
874a4b38,ELEC-1185,324,2
10939b32,ELEC-1057,16,1
c005574c,ELEC-1202,312,0
f9772dcb,ELEC-1232,257,0
b8dc36ed,ELEC-1227,323,0
3bdc2bae,ELEC-1096,298,0
c16ab806,ELEC-1176,48,0
c0130da4,ELEC-1235,275,1
4b2ad43d,ELEC-1084,270,0
33da441a,ELEC-1015,77,0
0aaa386c,ELEC-1008,287,0
f9915844,ELEC-1297,274,0
22171a40,ELEC-1125,315,0
aa43dea0,ELEC-1264,352,0
2d33c186,ELEC-1233,296,0
a89fe436,ELEC-1167,171,0
51529679,ELEC-1177,360,0
2346d63c,ELEC-1231,204,0
0b322f75,ELEC-1019,352,0
edfba459,ELEC-1289,345,0
83ca646e,ELEC-1268,323,2
23298231,ELEC-1173,59,0
86950ffe,ELEC-1239,80,0
32b99b2d,ELEC-1179,307,0
d9841d20,ELEC-1248,317,0
4b4cc1b8,ELEC-1286,334,0
1c04c91b,ELEC-1279,20,0
15eedf37,ELEC-1058,332,0
b0db29c9,ELEC-1037,83,1
e2941074,ELEC-1098,304,0
47b18a0a,ELEC-1226,366,0
402b70eb,ELEC-1150,80,0
6533cabc,ELEC-1153,135,0
322ee1bb,ELEC-1006,162,0
2008d316,ELEC-1078,351,0
aa664bf3,ELEC-1040,379,0
21e8f2b4,ELEC-1071,203,0
2c258c4f,ELEC-1089,129,0
3ed9b912,ELEC-1201,63,0
72874e21,ELEC-1204,14,0
c0c38c0c,ELEC-1018,216,0
c9c5ca19,ELEC-1284,71,0
9aec2748,ELEC-1152,135,0
dd7d7ee0,ELEC-1249,268,0
bd482edd,ELEC-1130,378,0
7adbc6d0,ELEC-1072,230,0
43b28d3e,ELEC-1272,222,0
bc4d1666,ELEC-1181,41,0
4439b568,ELEC-1102,366,0
2cb03d9c,ELEC-1078,83,0
ea6c9a9c,ELEC-1036,394,0
a4b78c6e,ELEC-1165,271,0
cda3da01,ELEC-1083,32,0
c4eef29b,ELEC-1211,121,0
9e0c2424,ELEC-1158,236,1
e297bc86,ELEC-1139,194,0
773099ba,ELEC-1226,108,0
4d6d4a2d,ELEC-1092,88,0
012743bd,ELEC-1234,157,0
4991bdeb,ELEC-1189,203,0
eeca75c9,ELEC-1053,384,0
bd3ecf03,ELEC-1153,102,0
e0872324,ELEC-1179,136,0
e85b418e,ELEC-1045,82,0
6e7570b6,ELEC-1235,310,0
b82be039,ELEC-1279,349,0
1afab1eb,ELEC-1150,63,0
fbc32844,ELEC-1118,384,0
046d0f79,ELEC-1298,321,0
55dad3f1,ELEC-1085,83,0
9b883009,ELEC-1060,139,0
b990968c,ELEC-1169,161,0
a37c480b,ELEC-1083,283,0
6602ac8f,ELEC-1240,324,0
90b28566,ELEC-1157,166,0
d6068a5f,ELEC-1203,278,0
68ac90a2,ELEC-1091,291,0
6af4c852,ELEC-1020,59,1
6ebb4857,ELEC-1223,11,0
2d190346,ELEC-1275,222,0
69a804a8,ELEC-1129,383,0
526f4ce0,ELEC-1169,27,0
4c4f209b,ELEC-1197,239,0
b07424cb,ELEC-1031,107,0
ee7c99e7,ELEC-1259,378,0
2f4207b5,ELEC-1118,134,0
9e54b778,ELEC-1058,107,0
18632415,ELEC-1029,389,0
1ddb74c5,ELEC-1252,196,0
4dea2164,ELEC-1108,260,0
2fd4586a,ELEC-1039,254,0
06f5dbc4,ELEC-1066,155,0
9384b414,ELEC-1080,385,0
216655da,ELEC-1006,271,0
a8b94486,ELEC-1054,344,0
106a40d5,ELEC-1164,395,0
608a683a,ELEC-1223,166,0
eca6eda1,ELEC-1175,283,0
19b81e37,ELEC-1197,298,0
244167ff,ELEC-1274,182,0
aa5949aa,ELEC-1142,71,0
5ceff5cc,ELEC-1260,347,0
67facb69,ELEC-1036,364,0
1132c407,ELEC-1192,27,0
c4b3a148,ELEC-1061,170,0
107e2244,ELEC-1292,243,0
aac844a9,ELEC-1186,329,1
7dc161b1,ELEC-1287,107,0
4b27f6e9,ELEC-1046,371,0
f8d6647c,ELEC-1024,151,0
c49aeb3f,ELEC-1173,257,1
64805ea1,ELEC-1014,219,0
8e6f6d56,ELEC-1081,93,0
44436c4b,ELEC-1249,399,0
950fa617,ELEC-1185,227,0
04a24b3a,ELEC-1026,107,0
76ab1dd8,ELEC-1041,120,0
0310b238,ELEC-1030,189,0
e7008353,ELEC-1059,42,0
4fe4d7a9,ELEC-1221,135,0
059da4a7,ELEC-1289,300,0
5dd0dd63,ELEC-1086,275,0
145575d8,ELEC-1232,359,2
d2e9bf6f,ELEC-1168,109,0
49b8fcb0,ELEC-1083,209,0
968c54d1,ELEC-1220,314,0
eafc1921,ELEC-1051,244,0
3fa2532a,ELEC-1215,22,0
8875672c,ELEC-1156,207,0
d7152ea3,ELEC-1049,43,0
7f2ce312,ELEC-1063,245,0
9a5e0b57,ELEC-1281,142,0
1aad1554,ELEC-1080,151,0
1498efa9,ELEC-1005,156,0
366b8f06,ELEC-1055,69,0
cd8d6e28,ELEC-1162,66,0
5d7d67b9,ELEC-1272,145,0
9ca55e09,ELEC-1010,250,0
fdbd1e8e,ELEC-1212,48,0
6487bf69,ELEC-1133,17,1
1adc4452,ELEC-1034,336,0
2cdabc6b,ELEC-1007,99,0
12067711,ELEC-1171,117,0
fb7989d6,ELEC-1142,147,0
544ab960,ELEC-1216,269,0
caed2ac1,ELEC-1185,334,0
ba294199,ELEC-1124,87,0
6fde889e,ELEC-1294,213,0
73e7205c,ELEC-1083,151,0
6dea2d69,ELEC-1020,267,0
b14e2db9,ELEC-1098,91,0
5408ca5d,ELEC-1074,364,0
545c2e0c,ELEC-1075,143,0
9b557651,ELEC-1291,307,0
eb933053,ELEC-1141,361,0
c4556e15,ELEC-1252,336,0
77cb799c,ELEC-1051,292,0
c6cc418a,ELEC-1105,92,0
527f53cd,ELEC-1077,268,0
d8e5362f,ELEC-1047,226,0
94bc0726,ELEC-1236,155,0
412a4e95,ELEC-1256,355,1
b41711ae,ELEC-1032,367,1
db62c8b7,ELEC-1135,36,0
c9098027,ELEC-1056,277,0
f59ae987,ELEC-1027,101,0
31c272ea,ELEC-1184,305,0
0061ecc4,ELEC-1002,249,0
b339a93d,ELEC-1152,312,0
d07fff54,ELEC-1035,244,0
2a291e9f,ELEC-1017,225,0
9a41f4f8,ELEC-1164,317,0
a29e9fa0,ELEC-1146,171,0
1e7e07e7,ELEC-1158,259,0
1b549b1b,ELEC-1227,327,0
2a62b5f0,ELEC-1149,233,0
56a9810f,ELEC-1202,203,0
576f45f9,ELEC-1011,67,0
8c10038f,ELEC-1085,305,0
c1bf6281,ELEC-1204,162,0
f074b3b2,ELEC-1003,101,0
21431089,ELEC-1169,265,0
fb128a4a,ELEC-1032,200,0
e7f53f88,ELEC-1092,77,0
a4bc12b9,ELEC-1053,168,0
4b88fc07,ELEC-1270,113,0
42259214,ELEC-1052,288,0
e3c505a6,ELEC-1076,261,0
bc70cd3d,ELEC-1254,213,0
abe0d508,ELEC-1077,156,0
7b35d65b,ELEC-1176,190,0
cc1caf55,ELEC-1277,236,0
b0f74951,ELEC-1050,14,0
a2c7955d,ELEC-1013,340,1
776de909,ELEC-1005,119,0
01f7896b,ELEC-1102,107,0
552b8c5b,ELEC-1077,22,0
962b562b,ELEC-1124,358,0
9352dbff,ELEC-1198,53,0
5e117fa7,ELEC-1090,48,0
4b0624d7,ELEC-1250,184,0
c0f547b7,ELEC-1288,226,0
2c7bfcd3,ELEC-1106,390,0
505c154e,ELEC-1111,202,0
3a6752ba,ELEC-1153,24,0
07062d6a,ELEC-1235,27,0
4805ca10,ELEC-1043,119,0
568b2189,ELEC-1010,124,2
f505bafc,ELEC-1067,86,0
cfe86913,ELEC-1041,385,0
b0233506,ELEC-1184,45,1
5a78ac9e,ELEC-1128,241,0
2b6d4960,ELEC-1065,377,0
18d662f8,ELEC-1057,253,0
0233d2f8,ELEC-1116,292,0
9d811b7f,ELEC-1277,66,0
37e53b23,ELEC-1105,374,0
81017742,ELEC-1008,109,0
7c5f40d4,ELEC-1065,78,0
c9cd1038,ELEC-1130,88,0
befeb86d,ELEC-1226,269,0
7f3a0a11,ELEC-1126,12,0
bf708eaa,ELEC-1148,124,0
81c4b548,ELEC-1054,123,0
7b9702b0,ELEC-1029,328,2
95be2e9a,ELEC-1272,369,0
563dd7b5,ELEC-1055,246,0
8495ac0b,ELEC-1296,17,0
0903052b,ELEC-1148,307,0
af9061b5,ELEC-1293,222,0
f02ac917,ELEC-1225,102,0
9db91605,ELEC-1142,396,0
5859a781,ELEC-1265,296,0
011a95a2,ELEC-1278,96,1
c123729a,ELEC-1021,43,0
b68918be,ELEC-1009,20,0
99c9db21,ELEC-1060,109,0
b0c59985,ELEC-1132,135,1
edad66ec,ELEC-1217,333,0
0f57d9e2,ELEC-1004,294,0
9270f66f,ELEC-1269,138,0
295b9e61,ELEC-1157,228,0
1de08032,ELEC-1267,312,0
d9ee221a,ELEC-1125,119,0
5d6c576d,ELEC-1290,353,1
c5a53de9,ELEC-1249,111,0
e38034c6,ELEC-1269,77,0
99e36ac6,ELEC-1079,49,0
42f71843,ELEC-1095,100,0
d5d0ee20,ELEC-1291,239,0
d64064dd,ELEC-1154,380,0
2554ee41,ELEC-1055,342,0
c015eca2,ELEC-1275,166,0
e086c753,ELEC-1052,35,0
6231e3dd,ELEC-1167,263,0
93b06ca4,ELEC-1149,20,0
5c1f9d65,ELEC-1075,295,0
c517fcf7,ELEC-1199,118,0
0a5c65f9,ELEC-1175,285,0
4ce9a6ac,ELEC-1056,367,1
f8163dad,ELEC-1115,327,0
eb29f151,ELEC-1202,99,0
8c1f446a,ELEC-1066,258,0
7e41be36,ELEC-1043,384,0
caa60486,ELEC-1206,293,1
1c787d45,ELEC-1173,370,1
5fd28cc1,ELEC-1209,226,0
0f23a938,ELEC-1068,289,0
b6e243bf,ELEC-1037,248,0
e7d671c1,ELEC-1286,355,0
4d33cfc7,ELEC-1170,41,0
f1f332cd,ELEC-1177,152,0
2d56adb2,ELEC-1259,353,0
c5969f7a,ELEC-1022,13,0
bf5b9d96,ELEC-1270,275,0
f7da8937,ELEC-1120,134,0
febbad98,ELEC-1270,384,0
95aa91be,ELEC-1143,24,0
8e4dde0f,ELEC-1086,147,0
bd0917e2,ELEC-1147,41,0
d21d8870,ELEC-1269,382,0
131f6390,ELEC-1133,268,0
3694dc2d,ELEC-1173,320,0
fb7d2724,ELEC-1096,80,0
bba73478,ELEC-1187,226,0
56de89e1,ELEC-1257,209,0
1eda99d5,ELEC-1019,138,0
091eea4b,ELEC-1063,35,0
807f62e8,ELEC-1101,388,0
3089b69c,ELEC-1116,122,0
8a5c1477,ELEC-1178,313,0
f0faf049,ELEC-1088,46,0
0d580dd0,ELEC-1204,15,0
