SKU,Supplier,Purchase,Net Sales price,Tax numerical (1 = ermeassigt),Frozen numerical,Weight,A B C,Unit_sold_day,Sales
2000000308,City Deli Partners,1.29,3.10828125,1,0,400.0,B,1.090471668395002,209.92986683593006
2000000470,Eco-Groceries,2.98,5.782105263,1,0,455.0,B,0.6669246332886988,209.33811489456127
2000000724,City Deli Partners,4.15,10.78416667,1,1,700.0,B,0.2954223395806346,208.53057251811498
2000000981,Savory Sauces Ltd,8.5,17.37083333,1,0,4500.0,B,0.19983412353999763,208.27711525956252
2000000429,Eco-Groceries,3.2,6.001282051,1,0,600.0,B,0.6673780532523828,208.26644448496026
2000000376,Peak Protein Supplies,1.68,3.511320755,1,0,120.0,B,0.9506859979049306,208.1443108354207
2000000806,Valley Veggies,5.35,12.69117647,1,1,500.0,B,0.2885776283102509,207.53541102645545
2000000204,Bistro Basics,1.05,2.215824176,1,0,150.0,B,1.4717152151033412,207.03952747147738
2000000133,City Deli Partners,0.69,1.508166667,1,0,70.0,B,2.322363538782623,206.70558359890867
2000000396,Eco-Groceries,1.75,3.529818182,1,0,170.0,B,0.8673790928746391,206.19548214343988
2000000288,Global Grains Co.,1.39,2.817741935,1,0,60.0,B,1.3135081823202237,205.49541437269664
2000000859,Green Leaf Distribution,6.75,14.005625,2,0,,B,0.24344498902215428,204.57595343683258
2000000518,Global Grains Co.,2.29,7.046285714,1,1,300.0,B,0.5054287147660529,202.13323723599922
2000000151,Sun-Kissed Fruits,1.05,2.363894737,2,0,200.0,B,1.661925680524397,201.739810851548
2000000284,Peak Protein Supplies,1.25,3.3075,1,0,95.0,B,0.9587071371139455,201.44692738187996
2000000319,Urban Spices Ltd,2.13,3.61779661,2,0,360.0,B,0.9574350750815254,201.01427873030835
2000000131,Golden Wheat Mills,0.89,1.740714286,2,0,230.0,B,1.8597697175995562,200.608176505564
2000000676,Mediterranean Delights,2.25,5.609333333,1,1,200.0,B,0.49364720423405306,199.37028365246584
2000000105,Golden Wheat Mills,0.83,1.606351351,1,0,140.0,B,2.06866890116839,198.04242065629015
2000000276,Valley Veggies,1.19,2.868823529,1,0,111.0,B,1.184368808108171,198.04000030262455
2000000536,City Deli Partners,1.65,3.8775,1,0,600.0,B,0.6761705653060051,197.76250312019934
2000000820,Fresh Harvest Ltd,4.45,10.60666667,1,1,560.0,B,0.3101948379030672,197.40799484151194
2000000289,Green Leaf Distribution,1.75,3.648709677,1,0,32.0,B,0.9556431026216814,196.5323478864334
2000001039,Urban Spices Ltd,7.25,17.856,1,1,400.0,B,0.18193765453881253,194.92072552771808
2000000378,City Deli Partners,1.48,3.215535714,2,0,350.0,B,0.9197812375353699,194.85294993293417
2000000135,Artisan Bakery Wholesalers,0.69,1.519439252,1,0,60.0,B,2.3961999012743953,194.7870899745956
2000000175,Nordic Frozen Foods,0.79,1.736633663,1,0,85.0,B,1.8385058387357185,193.48435442985013
2000000298,Savory Sauces Ltd,1.49,3.1195,1,0,120.0,B,1.1022180468475402,193.40826727873562
2000000274,Alpine Dairy Group,1.39,3.262285714,1,0,97.0,B,0.9875114150262037,193.29266286081685
2000000143,Golden Wheat Mills,0.85,1.858362069,1,0,120.0,B,1.7183768789842362,193.26808890689168
2000000283,Nature's Pantry,1.69,3.396716418,1,0,210.0,B,0.9621785679132757,193.21111636774148
2000000192,Mediterranean Delights,0.65,1.749134615,2,0,230.0,B,1.6440367141720202,192.946270112924
2000000372,Coastal Crustaceans,1.75,4.371538462,1,1,300.0,B,0.9783588794449952,192.46200617326366
2000000600,Ocean Catch Inc,2.5,5.195483871,1,0,210.0,B,0.5974072336871655,192.43681811530976
2000000169,Fresh Harvest Ltd,0.88,1.784215686,2,0,230.0,B,1.8125228588814166,192.15205923715243
2000000784,City Deli Partners,4.65,11.304,1,1,600.0,B,0.2682254518591106,191.49603205239328
2000000275,Peak Protein Supplies,0.95,2.365492958,2,0,200.0,B,1.3301658063483717,191.4868689534686
2000000128,Green Leaf Distribution,0.75,1.640955882,2,0,330.0,B,1.773219849500713,191.4820034270549
2000000875,Nature's Pantry,4.89,10.92833333,1,1,1000.0,B,0.24300269660030116,191.20424179298098
2000000465,Urban Spices Ltd,1.66,3.601363636,1,0,80.0,B,0.8375052367573436,189.5872568808124
2000000848,Urban Spices Ltd,4.65,11.53733333,1,1,600.0,B,0.29071285967976956,188.6653780870953
2000000257,City Deli Partners,0.88,1.868764045,1,0,32.0,B,1.378506876796637,188.44377837205653
2000000530,City Deli Partners,2.89,5.472972973,1,0,280.0,B,0.5426138383274641,188.36451817301193
2000000442,Valley Veggies,1.99,4.646363636,2,0,350.0,B,0.6699999462359997,186.7838032018826
2000000137,Nature's Pantry,1.06,1.892966102,1,0,266.0,B,1.651921686873946,186.04525071884794
2000000545,Organic Oasis,1.98,4.035384615,1,0,300.0,B,0.6688647576859948,185.7634156913466
2000000955,Fresh Harvest Ltd,6.25,15.69,1,1,600.0,B,0.19720585931428736,185.64959595847012
2000000270,Global Grains Co.,1.25,2.38525641,1,0,50.0,B,1.1786810044916678,185.31853601192762
2000000238,Eco-Groceries,1.09,2.309473684,1,0,110.0,B,1.371428067634233,185.16388802396966
2000000449,Urban Spices Ltd,2.09,4.163953488,1,0,165.0,B,0.7387855685765289,184.57612471740694
2000000827,Urban Spices Ltd,6.75,13.21823529,2,0,,B,0.2324320149783189,184.3404638538449
2000000478,Nordic Frozen Foods,1.99,5.152727273,1,1,340.0,B,0.5555822198319574,184.33405007772564
2000000136,Artisan Bakery Wholesalers,0.53,1.360983607,1,0,90.0,B,2.1957845160428016,183.825913162196
2000000641,Highland Honey,2.85,6.487777778,1,1,270.0,B,0.4717847014261036,183.65005810846793
2000000331,City Deli Partners,1.5,2.947192982,1,0,120.0,B,1.0679674897222105,182.44866976730415
2000000619,Mediterranean Delights,3.35,7.1,2,0,,B,0.5385566403395922,181.95786077280138
2000000490,Green Leaf Distribution,1.29,3.676590909,1,1,70.0,B,0.7497086680227665,181.92055682996838
2000000301,Coastal Crustaceans,1.57,3.217636364,1,0,4.0,B,1.076480154418538,181.43304088328443
2000000213,Mountain Meat Co.,0.99,2.085697674,1,0,75.0,B,1.414002315899465,181.1639967163479
2000000291,Valley Veggies,2.45,3.403636364,1,0,120.0,B,0.8865235990379847,181.04423753444806
2000000325,Nature's Pantry,1.75,3.555789474,1,0,180.0,B,0.8771355650640175,180.79101999986588
2000000348,Urban Spices Ltd,1.39,2.816101695,1,0,97.0,B,0.9957156601507053,180.47798937602593
2000000195,Sun-Kissed Fruits,0.85,1.870111111,1,0,120.0,B,1.623360568082147,180.1502091124326
2000000243,Ocean Catch Inc,1.36,2.666617647,1,0,60.0,B,1.269094112369098,179.31805360181394
2000000164,Fresh Harvest Ltd,0.98,1.888712871,1,0,43.0,B,1.6601494129292216,179.25854827393894
2000000595,Highland Honey,1.79,4.669375,2,0,350.0,B,0.619599628809444,179.18821264013064
2000000315,Valley Veggies,1.19,2.918730159,1,0,100.0,B,0.9905624046638302,179.1586376162612
2000000158,Artisan Bakery Wholesalers,0.72,1.860925926,1,0,150.0,B,1.6185971276979763,179.067330641312
2000000350,Peak Protein Supplies,1.75,2.872363636,1,0,32.0,B,1.0174462231502936,178.59572703698154
2000000370,Peak Protein Supplies,1.0,3.220769231,1,0,70.0,B,0.9241208657088025,178.58280298033554
2000000241,Eco-Groceries,0.88,1.885842697,1,0,32.0,B,1.3648099609838849,178.495873177429
2000000326,Golden Wheat Mills,1.44,2.413076923,2,0,330.0,B,1.1152105502456722,177.8855337070812
2000000677,Peak Protein Supplies,3.13,6.216,1,0,250.0,B,0.47599208798535336,177.5260091208153
2000000483,Bistro Basics,1.98,3.536046512,1,0,130.0,B,0.7966219826008004,177.25810603955168
2000000408,Savory Sauces Ltd,2.0,3.924893617,2,0,,B,0.7475221625637554,176.0366978731964
2000000407,Global Grains Co.,1.78,3.716170213,1,0,80.0,B,0.7885328499645681,175.8193373370282
2000000340,Tropical Tastes,1.09,2.642142857,1,0,,B,1.1276753529221062,175.63246865089985
2000000463,Highland Honey,1.95,5.29675,1,1,168.0,B,0.578137950148781,174.98583928288892
2000000709,Valley Veggies,2.95,6.7236,1,0,250.0,B,0.39795349526212553,174.50087745502793
2000000316,Golden Wheat Mills,1.85,3.576333333,1,0,1000.0,B,0.8245031677320956,174.02153082683205
2000000854,Pure Springs Beverages,4.09,8.897222222,1,1,500.0,B,0.28891733629307137,173.51291775581856
2000000150,Urban Spices Ltd,0.49,1.333818182,1,0,200.0,B,2.194467428529765,172.48513985163862
2000000431,Urban Spices Ltd,1.89,3.722564103,1,0,305.0,B,0.8854533923283869,171.40016466431362
2000000225,Tropical Tastes,1.05,2.194827586,1,0,150.0,B,1.2057232132652635,170.5428500540756
2000000130,Mediterranean Delights,0.85,1.658269231,1,0,111.0,B,2.0236867738225177,170.246351713869
2000000145,Nature's Pantry,0.64,1.796140351,1,0,32.0,B,1.5925791594555463,170.13730885221142
2000000193,Mountain Meat Co.,0.99,2.018837209,1,0,50.0,B,1.5020864141319188,170.0818977901811
2000000730,Urban Spices Ltd,2.57,6.649259259,1,0,360.0,B,0.34727498220290626,170.03530240696344
2000000477,Alpine Dairy Group,1.92,4.033777778,1,0,120.0,B,0.6381521098708294,169.51810388693204
2000000534,Mountain Meat Co.,2.15,4.300810811,1,0,400.0,B,0.6183838433284303,168.6915788476734
2000000311,Bistro Basics,1.43,2.682352941,1,0,40.0,B,0.9396952349519109,168.59056799904758
2000000424,Urban Spices Ltd,1.71,3.340175439,1,0,112.0,B,0.6772818586371212,168.1926431221501
2000000208,Eco-Groceries,1.06,2.11304878,2,0,500.0,B,1.3706219971545022,167.63835768782198
2000000390,Sun-Kissed Fruits,1.7,3.911320755,1,0,120.0,B,0.6731614826513042,167.45565043103664
2000000437,Nature's Pantry,1.35,3.659565217,1,0,250.0,B,0.728401195400283,167.2078053262599
2000000486,Fresh Harvest Ltd,1.89,4.030243902,1,0,500.0,B,0.6742723617738641,167.1251475809137
2000001034,Nordic Frozen Foods,9.0,17.98,1,0,5000.0,B,0.1933639693896925,166.88084010870404
2000000318,Mediterranean Delights,1.06,2.39115942,2,0,230.0,B,1.027979609204884,166.8259236069887
2000000157,Nordic Frozen Foods,0.69,1.785258621,2,0,230.0,B,1.4759012529980866,166.71512211215207
2000001250,Nature's Pantry,18.57,35.6525,1,0,30.0,B,0.03883445106313651,166.1454320000315
2000000474,Artisan Bakery Wholesalers,1.99,4.948333333,1,1,230.0,B,0.6354899070762151,165.66756885670125
2000000374,Ocean Catch Inc,1.44,2.8502,1,0,45.0,B,0.9798685301257549,164.28360497437805
2000000220,Pure Springs Beverages,0.65,1.724285714,2,0,230.0,B,1.3226459366765952,163.53710511592584
2000000680,Sun-Kissed Fruits,2.59,7.138214286,1,1,450.0,B,0.326775019585706,163.28130791148763
2000000328,Peak Protein Supplies,1.45,3.14137931,1,0,460.0,B,0.8806593137698873,163.17572234675862
2000000182,Nature's Pantry,0.89,1.979693878,2,0,340.0,B,1.3681109961596158,162.50645780760973
2000000272,Riverside Rice,1.26,2.429482759,1,0,130.0,B,1.3645411332802677,162.48802068564945
2000000132,Mountain Meat Co.,0.69,1.506380952,1,0,75.0,B,2.0833119416802885,162.05776223094617
2000000369,Green Leaf Distribution,1.57,3.0786,1,0,2.0,B,0.9121918959692126,162.01580600900812
2000000134,Peak Protein Supplies,0.69,1.537565217,1,0,100.0,B,1.8305568799684968,161.8395337580148
2000000329,Global Grains Co.,1.19,2.399152542,1,0,45.0,B,1.1240304920361148,161.80323676587003
2000000165,Fresh Harvest Ltd,0.89,1.789368421,2,0,230.0,B,1.6555995414134106,160.82020916849467
2000000174,Nordic Frozen Foods,0.29,1.886666667,1,1,100.0,B,1.4777174764228544,160.58651356570715
2000000519,Eco-Groceries,2.15,3.803947368,1,0,397.0,B,0.6664035372274097,160.54771884370348
2000000761,Peak Protein Supplies,2.69,7.865882353,2,0,750.0,B,0.3996896184387459,160.33948734892127
2000000285,Global Grains Co.,1.05,2.225138889,1,0,150.0,B,1.1329910809310575,160.16161864354584
2000000261,City Deli Partners,1.09,1.890555556,1,0,210.0,B,1.4075687020822631,159.66520977286473
2000000266,Golden Wheat Mills,1.02,2.364090909,2,0,200.0,B,1.2244635467327118,159.21087266392087
2000000584,Tropical Tastes,2.19,4.23,1,0,500.0,B,0.6082116792931145,159.18800309593524
2000000232,Urban Spices Ltd,1.75,1.855641026,1,0,200.0,B,1.4473117326941443,159.10169630667082
2000000886,Nature's Pantry,2.64,5.100769231,1,0,255.0,B,0.2981115249227585,158.14220174102493
2000000416,Eco-Groceries,1.38,3.258913043,1,0,95.0,B,0.8078486386421639,157.9625079307583
2000000160,Savory Sauces Ltd,0.59,1.301140351,2,0,250.0,B,1.9121879468847873,157.57491008967807
2000000914,Peak Protein Supplies,5.79,14.006,1,1,960.0,B,0.2620263266299131,157.28317419869316
2000000176,Mountain Meat Co.,0.55,1.261619048,1,0,100.0,B,1.9502572629148962,156.57610885959775
2000000627,Valley Veggies,2.73,5.863214286,1,0,180.0,B,0.44480723767037583,156.48000900670627
2000000166,Golden Wheat Mills,0.76,1.540208333,1,0,30.0,B,1.8484186468984578,156.17553207451772
2000000344,Peak Protein Supplies,1.21,2.675166667,1,0,60.0,B,0.9067238381138394,155.93383206519658
2000000188,Mediterranean Delights,1.05,2.247848101,2,0,275.0,B,1.3671837627115582,154.96882501957163
2000000357,Fresh Harvest Ltd,1.7,3.174634146,1,0,70.0,B,1.049185551652344,154.59848083949703
2000000423,Mountain Meat Co.,1.55,3.176956522,1,0,40.0,B,0.8101201093749952,154.42298188554045
2000000154,Coastal Crustaceans,0.57,1.243983051,1,0,100.0,B,1.938270423694736,153.79390026710823
2000000846,Nature's Pantry,4.29,10.529375,1,1,600.0,B,0.24339812992898854,153.76981104004142
2000000114,Valley Veggies,0.75,1.035488722,2,0,320.0,B,2.5068640799132034,153.44236492695393
2000000349,Sun-Kissed Fruits,1.52,4.061190476,2,0,,B,0.8075704241024086,153.05254137683093
2000000244,Artisan Bakery Wholesalers,0.86,2.064415584,1,1,100.0,B,1.2352843598412904,153.00841705821378
2000001188,Organic Oasis,19.05,33.645,1,0,50.0,B,0.07519906426908789,151.80435103241751
2000000513,Mountain Meat Co.,2.57,4.136111111,1,0,50.0,B,0.6285802552836229,151.7766486594685
2000000539,Eco-Groceries,1.72,3.57902439,1,0,180.0,B,0.5857278713144888,151.67595499699806
2000000343,Artisan Bakery Wholesalers,1.05,2.209333333,1,0,150.0,B,1.064316088306211,151.16329357597513
2000000201,Sun-Kissed Fruits,0.97,1.89011236,1,0,127.0,B,1.3300163782399803,150.83282372885873
2000000360,Organic Oasis,1.3,3.2574,1,0,70.0,B,0.8141860780334494,150.12055079356068
2000000294,Nordic Frozen Foods,1.04,2.355932203,2,0,200.0,B,1.1678926938095766,149.84961645182867
2000000259,Peak Protein Supplies,0.99,2.123055556,1,0,210.0,B,1.1871419768316045,149.15056646199636
2000000487,Riverside Rice,1.69,3.585121951,1,0,60.0,B,0.6757953719631876,149.0027425798533
2000000203,Fresh Harvest Ltd,0.75,1.531630435,2,0,330.0,B,1.5321005401955665,148.88847387514295
2000000256,Urban Spices Ltd,1.19,2.249027778,1,0,75.0,B,1.1247691722781759,147.6761125266733
2000000499,Organic Oasis,2.35,4.302777778,1,0,250.0,B,0.6177455204729128,147.21350941731413
2000000685,Peak Protein Supplies,2.85,7.495,1,1,270.0,B,0.3267349318827522,146.93269886767365
2000000655,Eco-Groceries,2.2,4.294827586,1,0,300.0,B,0.5111370592082559,146.91258629835085
2000000250,Savory Sauces Ltd,0.86,2.075066667,1,1,100.0,B,1.173731673647971,146.13428829586698
2000000517,Peak Protein Supplies,2.24,4.484054054,1,0,235.0,B,0.5401248749691023,145.31694811018357
2000000547,Ocean Catch Inc,1.99,3.938857143,1,0,1000.0,B,0.597287048880907,145.30939862449094
2000000381,Urban Spices Ltd,0.7,1.497901235,1,0,80.0,B,1.014120167868753,144.75670584413623
2000000810,Coastal Crustaceans,3.06,7.48,1,1,350.0,B,0.2624931393769218,143.9862367195542
2000000562,Mediterranean Delights,1.95,4.104333333,1,0,144.0,B,0.642515478910653,143.84169257867035
2000000365,Organic Oasis,1.27,2.686382979,1,0,47.0,B,1.0034050891416717,143.42255836959424
2000000173,Pure Springs Beverages,0.83,1.530485437,1,0,140.0,B,1.5156863065321668,143.35967358836652
2000000531,Valley Veggies,1.99,4.700285714,2,0,350.0,B,0.504970457346929,142.41032561638337
2000000795,Urban Spices Ltd,3.35,6.668947368,1,0,453.0,B,0.3553947360070006,142.20652735170577
2000000302,Savory Sauces Ltd,1.45,2.730701754,1,0,240.0,B,0.9577239003047733,141.971166745179
2000000345,Mediterranean Delights,1.05,2.397777778,2,0,200.0,B,1.0042740481663488,141.85462227474582
2000000615,Nature's Pantry,2.25,4.454482759,1,0,500.0,B,0.5300165062763315,141.65696334930703
2000000824,Golden Wheat Mills,2.89,8.835,1,1,500.0,B,0.32429780185903406,141.57315923528128
2000000186,Urban Spices Ltd,0.53,1.316956522,2,0,250.0,B,1.8498890984437604,141.55740834608326
2000000362,Riverside Rice,0.82,2.314666667,1,0,100.0,B,0.8972529051911118,141.06847186148363
2000000304,Tropical Tastes,0.81,1.875238095,2,0,350.0,B,1.2536570706278323,141.05432983235437
2000000509,Peak Protein Supplies,1.65,3.946410256,1,0,226.0,B,0.5803713208629246,141.03939473481165
2000000389,Fresh Harvest Ltd,1.21,2.720754717,1,0,60.0,B,0.8128906836552768,140.66260390533557
2000000524,Golden Wheat Mills,1.4,3.033617021,1,0,118.0,B,0.5894673713365199,140.07709634193506
2000000516,Highland Honey,1.83,3.447111111,1,0,112.0,B,0.5565871589809716,140.00724339966712
2000000691,Savory Sauces Ltd,2.81,5.408695652,1,0,300.0,B,0.44930000615182897,139.7323019132188
2000000251,Alpine Dairy Group,0.88,1.760823529,2,0,230.0,B,1.1663742930192404,139.65699234895175
2000000567,Fresh Harvest Ltd,2.73,5.461034483,1,0,180.0,B,0.4702001659532327,139.6230005375017
2000000221,Golden Wheat Mills,0.7,1.485238095,2,0,23.0,B,1.5283573827689025,139.52039050810353
2000001223,Highland Honey,21.95,51.0,2,0,,B,0.045418280459569665,138.97993820628318
2000000682,Nordic Frozen Foods,2.0,4.135806452,2,0,,B,0.43138901308084726,138.27096341773856
2000000606,Mountain Meat Co.,1.98,4.092666667,1,0,48.0,B,0.5624338587920754,138.11125836498204
2000000644,Alpine Dairy Group,2.3,5.666818182,1,1,250.0,B,0.4983787247638543,138.0730569251327
2000000596,Savory Sauces Ltd,1.72,3.472571429,1,0,180.0,B,0.5859213871817275,137.83139108414085
2000000801,City Deli Partners,3.27,7.081176471,1,0,500.0,B,0.3433213486871001,137.76341318317705
2000000754,Peak Protein Supplies,3.98,8.210526316,1,0,400.0,B,0.2942133576205511,137.69185138018713
2000001086,Artisan Bakery Wholesalers,7.0,15.98,2,0,,B,0.14342704437148585,137.5178501777601
2000000697,Global Grains Co.,2.73,5.365,1,0,180.0,B,0.39421849782053797,137.4738456524671
2000000506,City Deli Partners,1.83,4.768787879,2,0,350.0,B,0.5673813654848376,137.36739305592138
2000000635,Golden Wheat Mills,1.88,4.385555556,1,0,80.0,B,0.5216770778512715,137.2706284185979
2000000205,Riverside Rice,0.7,1.439886364,2,0,23.0,B,1.549167377613334,136.94999892769923
2000000541,Highland Honey,1.88,4.244117647,1,0,1000.0,B,0.5353522414437041,136.3258737102041
2000000341,City Deli Partners,1.25,2.523870968,1,0,120.0,B,0.8114785120272896,136.05016882131994
2000000111,Eco-Groceries,1.85,3.283589744,1,0,90.0,B,2.424760800500568,135.99191306164968
2000000583,Alpine Dairy Group,1.99,4.615757576,1,0,368.0,B,0.4736239785309036,135.26700827688026
2000000462,Sun-Kissed Fruits,1.6,3.275853659,1,0,70.0,B,0.7015733741913154,134.6118855537651
2000000353,Alpine Dairy Group,0.7,1.490769231,1,0,90.0,B,1.0412529757474909,134.52988446657582
2000000338,Ocean Catch Inc,0.99,2.307636364,2,0,500.0,B,1.0040075106206328,134.13540341891655
2000000551,Nature's Pantry,2.35,4.901875,1,0,300.0,B,0.46933267685547914,133.85367943918266
2000000404,City Deli Partners,1.59,3.245106383,1,0,173.0,B,0.6852141748518242,133.4155735568265
2000000245,Green Leaf Distribution,0.89,2.000547945,2,0,500.0,B,1.1679351515021126,132.90798667766586
2000000924,Savory Sauces Ltd,2.97,6.153888889,1,0,630.0,B,0.2599291643717428,132.88778553705396
2000000732,Eco-Groceries,2.93,6.279,1,0,200.0,B,0.3696038303657372,132.6138543352265
2000000582,Peak Protein Supplies,1.7,3.530540541,1,0,54.0,B,0.5407841970053744,132.45494936105104
2000000385,Organic Oasis,1.7,2.913571429,1,0,80.0,B,0.6749217075018051,132.1442709604792
2000000271,Peak Protein Supplies,1.05,2.347166667,2,0,200.0,B,1.1092563635482005,132.01400596267416
2000000400,Bistro Basics,1.59,3.37,1,0,173.0,B,0.6497000940257117,131.36935901199888
2000000458,Highland Honey,1.71,3.433414634,1,0,112.0,B,0.6666825624118226,130.95195949722864
2000000313,Tropical Tastes,1.33,2.649090909,1,0,79.0,B,0.910097108113766,130.42735928724582
2000000916,Global Grains Co.,3.69,8.936666667,1,1,450.0,B,0.22632645951669075,130.0245510109138
2000000725,Coastal Crustaceans,2.89,6.168571429,1,0,220.0,B,0.36558482022771305,129.1577934763437
2000000262,Green Leaf Distribution,1.05,1.976944444,1,0,210.0,B,1.085055303957494,128.70564330442474
2000000373,Highland Honey,1.3,2.680192308,1,0,80.0,B,0.7975802178715529,128.26010187748037
2000000305,Artisan Bakery Wholesalers,0.55,1.571323529,1,0,90.0,B,1.2352452632858748,127.72834492710176
2000000568,Urban Spices Ltd,1.55,3.692727273,1,0,550.0,B,0.5581461927098191,127.52942821475538
2000000078,City Deli Partners,0.27,0.4937246964,1,0,77.0,B,3.744608143305041,127.43859435865933
2000000553,Nordic Frozen Foods,2.29,4.741612903,1,0,207.0,B,0.4767990793576477,127.42672122687388
2000000321,Pure Springs Beverages,0.75,1.835625,1,0,37.0,B,1.0822462024343502,127.14228386198747
2000000593,Peak Protein Supplies,1.39,3.285882353,1,0,97.0,B,0.5852920465781414,126.55902085062834
2000000508,Urban Spices Ltd,1.45,2.955675676,1,0,,B,0.7515407170500256,126.44383510244737
2000000683,Fresh Harvest Ltd,1.99,5.2775,1,1,168.0,B,0.39882434376650117,126.28772845366258
2000000355,Sun-Kissed Fruits,1.05,2.228421053,1,0,150.0,B,0.8919546647164136,125.88453501364316
2000000577,Mediterranean Delights,1.82,3.73483871,1,0,180.0,B,0.57973061890108,125.85227073855398
2000000821,Savory Sauces Ltd,3.58,8.093333333,1,0,65.0,B,0.25614993907666056,124.38641041562637
2000000646,Tropical Tastes,1.65,3.5,1,0,120.0,B,0.4786454865840449,123.71144884970018
2000000394,Global Grains Co.,1.11,2.502857143,2,0,320.0,B,0.8234515620626145,123.65889742926989
2000000310,Nordic Frozen Foods,0.86,1.620869565,1,0,140.0,B,1.1233644703066674,123.57745801761168
2000000303,Alpine Dairy Group,0.89,1.604782609,2,0,230.0,B,1.170871149469263,123.47672607688715
2000000187,Urban Spices Ltd,0.57,1.275619048,1,0,100.0,B,1.4565734138666389,123.21691142802312
2000000979,Fresh Harvest Ltd,4.75,11.478,1,1,380.0,B,0.21448665427749605,123.09389088985499
2000000388,Alpine Dairy Group,1.59,2.233333333,1,0,120.0,B,0.8981697668894851,122.76184374336529
2000001021,Highland Honey,3.75,8.73,1,1,400.0,B,0.19500013129914176,122.5692825048747
2000000146,Nature's Pantry,0.54,1.307280702,2,0,250.0,B,1.569837394618387,122.06236532832561
2000000223,Golden Wheat Mills,0.69,1.806623377,2,0,230.0,B,1.1936190530722535,121.49586324320677
2000000427,Global Grains Co.,1.46,2.631764706,1,0,60.0,B,0.6784166949716195,121.40945173212103
2000000925,City Deli Partners,3.55,8.328,1,0,410.0,B,0.2099168320091294,121.0283568486746
2000000868,Savory Sauces Ltd,3.0,7.11875,2,0,,B,0.2652890593173778,120.86569542499733
2000000666,Artisan Bakery Wholesalers,2.4,4.3772,1,0,50.0,B,0.45919327189091463,120.59884737360679
2000000743,Coastal Crustaceans,2.3,5.004285714,1,0,400.0,B,0.40161742566536635,120.58850075192387
2000000970,Peak Protein Supplies,2.99,7.248125,1,1,480.0,B,0.20724697053200472,120.17215586298293
2000000689,Ocean Catch Inc,2.79,5.455416667,1,0,252.0,B,0.36578726350095514,119.73131602545014
2000000450,Green Leaf Distribution,1.45,3.256111111,1,0,30.0,B,0.730014967379317,119.4032853100792
2000000230,Mediterranean Delights,0.56,1.2859,1,0,100.0,B,1.235236106195816,119.12925820157231
2000001212,Mountain Meat Co.,18.9,36.04,1,0,10000.0,B,0.05497205906036199,118.87158051212677
2000000605,Golden Wheat Mills,1.65,3.2015625,1,0,120.0,B,0.5772261309491511,118.27363423148107
2000000905,Tropical Tastes,3.75,7.310714286,1,0,119.0,B,0.26674507589731405,117.00582223710123
2000000628,Ocean Catch Inc,2.6,6.354545455,1,1,230.0,B,0.38980749742113513,116.77518886196184
2000000649,Eco-Groceries,1.88,4.193333333,1,0,368.0,B,0.44662207219696376,116.69204081083839
2000000828,Alpine Dairy Group,2.3,4.711428571,2,0,350.0,B,0.33355293972340355,116.47668656511566
2000000411,Golden Wheat Mills,1.08,2.385714286,2,0,330.0,B,0.7777225828086882,116.0626850223886
2000000415,Savory Sauces Ltd,1.22,2.43244898,1,0,130.0,B,0.7464450569639418,116.04624304651828
2000000598,Mediterranean Delights,1.75,3.778387097,1,0,100.0,B,0.511153104131853,115.88005758019598
2000000692,Mediterranean Delights,1.99,4.2725,1,0,1000.0,B,0.3872112353945139,115.80520022561424
2000000599,Highland Honey,1.89,4.383666667,1,0,110.0,B,0.454577479864888,115.70609878678943
2000000727,Global Grains Co.,1.45,2.485,1,0,350.0,B,0.42610966851916937,115.51445740078626
2000000401,Valley Veggies,1.25,2.520416667,1,0,120.0,B,0.7628594908760008,115.36342650772322
2000000794,Global Grains Co.,4.19,7.832777778,1,0,40.0,B,0.25877869824612487,115.21644840593873
2000000335,Alpine Dairy Group,0.82,1.664090909,1,0,39.0,B,1.0139867352515661,115.2063756505234
2000000759,Peak Protein Supplies,2.39,5.2405,2,0,,B,0.3659143454534809,115.05444765244344
2000000253,Bistro Basics,0.89,1.799594595,2,0,230.0,B,1.0777427291630102,114.81839939411043
2000000482,Global Grains Co.,0.95,2.119661017,1,0,50.0,B,0.6268529145072156,114.72325681770218
2000000809,City Deli Partners,3.75,6.965,1,0,800.0,B,0.2739407808389474,114.47985231259612
2000000435,Golden Wheat Mills,1.07,2.320212766,1,0,76.0,B,0.7864369888733367,114.34793818218316
2000000797,Ocean Catch Inc,3.35,7.26375,2,0,,B,0.310746253535833,114.04714604884087
2000000375,Tropical Tastes,1.35,2.647234043,1,0,52.0,B,0.7776692392655868,113.8324785287345
2000000103,Urban Spices Ltd,0.33,0.8119259259,1,0,60.0,B,2.6094964874643845,113.65307680255106
2000000721,Artisan Bakery Wholesalers,2.37,5.072272727,1,0,235.0,B,0.3733038773721671,113.60994456047219
2000000992,Eco-Groceries,4.5,9.690833333,1,0,320.0,B,0.17907891297855066,113.59138251306565
2000000252,Ocean Catch Inc,0.83,1.552236842,2,0,320.0,B,0.6899139607197059,113.5662557334672
2000000647,Coastal Crustaceans,1.81,3.770384615,1,0,66.0,B,0.500660508676198,113.26096077531476
2000000480,Golden Wheat Mills,0.98,2.933611111,1,0,50.0,B,0.7313991642929151,113.03863279718446
2000000286,Mountain Meat Co.,0.65,1.381617647,1,0,120.0,B,1.3595387305468332,112.70176215215491
