session_id,sku_id,duration_sec,action
62069b1f,ELEC-1029,109,0
a026a390,ELEC-1004,313,1
4b4d664e,ELEC-1016,204,0
3ed42cf2,ELEC-1031,185,0
b9daa515,ELEC-1015,227,0
09ee83b5,ELEC-1071,302,0
cd83e868,ELEC-1049,359,1
796a5bd0,ELEC-1047,274,0
fc66e3e1,ELEC-1006,224,1
c5b450f8,ELEC-1001,248,0
9ee93fcc,ELEC-1020,367,0
dc062d81,ELEC-1076,260,0
695636e3,ELEC-1011,229,0
1d444d94,ELEC-1016,332,0
18d9c844,ELEC-1018,34,1
6d8c9dce,ELEC-1003,378,0
7e7e5faa,ELEC-1087,170,1
5f2de952,ELEC-1027,53,0
2f3900a5,ELEC-1025,294,0
b101a001,ELEC-1005,385,1
36bfc256,ELEC-1033,81,1
989161a2,ELEC-1016,308,0
58050112,ELEC-1091,259,1
4bee8367,ELEC-1068,181,0
d95fbb2f,ELEC-1002,359,1
3e2f8adb,ELEC-1022,148,2
700791ef,ELEC-1070,168,1
1f504648,ELEC-1005,98,0
b6c463e2,ELEC-1054,317,0
756d9b87,ELEC-1036,317,0
40a00fd5,ELEC-1022,106,0
e1a2446d,ELEC-1049,37,0
8b2fac3f,ELEC-1060,313,0
1ccbe332,ELEC-1019,271,0
1f29088c,ELEC-1042,362,0
1923d2d5,ELEC-1096,327,0
14484773,ELEC-1016,26,0
3797a7fe,ELEC-1017,394,0
cf9eecb7,ELEC-1034,373,0
16222478,ELEC-1090,65,1
dce160ce,ELEC-1001,331,0
935241f4,ELEC-1065,220,0
57f549bb,ELEC-1089,52,0
4c4591a1,ELEC-1017,359,0
44663002,ELEC-1060,118,0
efb02f94,ELEC-1018,268,0
18e8dba9,ELEC-1083,295,2
90df764d,ELEC-1054,354,0
cde96c09,ELEC-1082,200,0
55ed94fe,ELEC-1084,178,0
30d6f251,ELEC-1047,91,0
5c8321c6,ELEC-1094,388,0
07fe5c77,ELEC-1045,108,0
553d3364,ELEC-1080,133,0
f66902d5,ELEC-1064,291,0
966b4826,ELEC-1065,10,2
9d8aa69d,ELEC-1033,388,0
23f50079,ELEC-1018,33,0
e44bc14f,ELEC-1011,161,0
ea8f6a33,ELEC-1050,121,2
271c4073,ELEC-1051,97,2
2a6b6424,ELEC-1003,274,0
cda586d0,ELEC-1035,136,1
ca21e642,ELEC-1099,230,0
4539908a,ELEC-1087,30,0
b82a191b,ELEC-1080,318,0
2cece41f,ELEC-1052,42,0
499545d4,ELEC-1052,239,0
9e39bc3c,ELEC-1072,186,2
8ede6120,ELEC-1064,328,0
70be2442,ELEC-1007,264,2
5473aa0a,ELEC-1009,204,2
9778eda7,ELEC-1024,258,0
382e1921,ELEC-1018,132,2
43edbc83,ELEC-1062,90,0
474f0631,ELEC-1086,73,0
c40cf820,ELEC-1010,311,0
ab3eb81b,ELEC-1082,192,0
3da86b8a,ELEC-1055,87,0
33b898cf,ELEC-1010,65,2
c865f719,ELEC-1005,169,0
232b0a47,ELEC-1054,43,0
08afd2c1,ELEC-1049,398,0
49ff1f84,ELEC-1084,372,0
b2e6aa65,ELEC-1039,167,0
2ad2b2e7,ELEC-1036,126,0
847ba778,ELEC-1095,151,1
1c4eac5b,ELEC-1033,273,0
80ac83e8,ELEC-1099,170,0
c527687d,ELEC-1048,261,1
2e59b565,ELEC-1001,76,0
ecb97383,ELEC-1021,202,0
a662f81c,ELEC-1093,168,0
658d8138,ELEC-1059,114,0
0e0c3ae7,ELEC-1036,122,0
f5459ebd,ELEC-1094,130,0
38d72bb9,ELEC-1091,378,0
70ac2b9b,ELEC-1047,80,2
b0363767,ELEC-1013,336,0
64ec3a7c,ELEC-1001,168,0
9fb8aef8,ELEC-1055,269,0
6522c383,ELEC-1045,180,0
8be284cb,ELEC-1023,27,0
c60c032d,ELEC-1002,119,0
37c4f91b,ELEC-1022,203,2
6275e036,ELEC-1082,71,0
b99c970b,ELEC-1012,107,0
cabff443,ELEC-1066,398,0
0802c186,ELEC-1025,105,0
34b29608,ELEC-1054,372,0
cfac0830,ELEC-1060,137,0
908f1465,ELEC-1081,380,2
666fc97d,ELEC-1075,275,2
d4e474bc,ELEC-1008,334,0
083e0cec,ELEC-1049,73,0
7ddaa850,ELEC-1064,164,1
bde1f187,ELEC-1066,373,0
d9de3a57,ELEC-1079,314,0
0ef63741,ELEC-1089,345,2
ed5ea7ff,ELEC-1013,278,0
6415b3c1,ELEC-1073,398,0
72c6c6f7,ELEC-1037,271,1
6b83c063,ELEC-1017,353,0
24709eb4,ELEC-1091,47,0
e3489254,ELEC-1002,240,0
4c9725ec,ELEC-1024,237,0
ab96aecb,ELEC-1036,85,0
136e8c84,ELEC-1096,320,2
5ce04c7b,ELEC-1054,397,0
68c2af89,ELEC-1013,31,1
e5db112c,ELEC-1021,40,0
719c152c,ELEC-1040,199,1
173495c9,ELEC-1006,337,0
a39026c1,ELEC-1050,179,0
3ccfa41d,ELEC-1071,114,0
60b14194,ELEC-1004,266,0
c88e501a,ELEC-1035,340,0
479d751c,ELEC-1007,203,0
e7de6d43,ELEC-1049,253,0
0c2659b9,ELEC-1095,134,0
3df41303,ELEC-1028,113,2
81592dbe,ELEC-1090,391,0
9d645e0b,ELEC-1094,195,0
17776062,ELEC-1042,357,0
4e2d9d6a,ELEC-1073,36,0
6ca3e5e6,ELEC-1052,161,0
cf1d594c,ELEC-1082,287,0
b4b7c605,ELEC-1028,120,0
62c63cf6,ELEC-1092,213,0
2e5685df,ELEC-1064,169,2
904c6c87,ELEC-1057,370,0
a4ffcec3,ELEC-1030,332,0
fe44000b,ELEC-1056,256,2
b813cfae,ELEC-1049,66,0
adf98940,ELEC-1000,322,0
fc61d292,ELEC-1076,270,0
62c5d319,ELEC-1021,80,0
83c2f21c,ELEC-1021,244,1
b3f27048,ELEC-1097,391,0
4f491fbb,ELEC-1058,222,0
f4de2f5b,ELEC-1041,14,0
31797c73,ELEC-1087,263,0
aa84685c,ELEC-1030,11,2
be25c619,ELEC-1080,355,0
053f67bf,ELEC-1017,208,0
7c32dddf,ELEC-1027,58,1
4e6d9c22,ELEC-1073,89,0
7bc5ae25,ELEC-1095,264,0
73aceb9f,ELEC-1067,365,0
d34bf603,ELEC-1082,92,0
8deb6b7a,ELEC-1043,108,2
c35b97f5,ELEC-1008,360,0
64187c3c,ELEC-1008,58,0
4913e644,ELEC-1073,210,2
d9b3f63b,ELEC-1020,356,0
abcae667,ELEC-1070,272,0
0f54c082,ELEC-1086,107,0
3e738804,ELEC-1088,366,0
d69846ef,ELEC-1067,199,0
38df5ace,ELEC-1034,365,0
7d1c7fb0,ELEC-1082,117,0
f70a00e8,ELEC-1007,42,0
c01adb7f,ELEC-1096,194,0
4e493092,ELEC-1045,312,0
88c828ee,ELEC-1010,207,0
8ffccca8,ELEC-1066,222,0
09197f29,ELEC-1017,396,0
c4d7b7d7,ELEC-1005,50,0
7fe85054,ELEC-1024,325,0
2262d496,ELEC-1074,376,0
b89bf8ba,ELEC-1084,304,0
5bac04b0,ELEC-1040,249,0
11027897,ELEC-1083,361,0
f07ddd1d,ELEC-1036,107,0
7d1032b0,ELEC-1082,80,0
bdce6c24,ELEC-1025,123,0
142fc82e,ELEC-1021,285,0
48a04c0d,ELEC-1015,140,2
0fe15027,ELEC-1019,399,0
e8399e83,ELEC-1055,263,0
74f1079b,ELEC-1005,238,0
60411b1f,ELEC-1053,74,0
443bd2c5,ELEC-1094,53,0
5fd3fe09,ELEC-1098,341,2
d65b08df,ELEC-1004,139,0
cf7fb7f8,ELEC-1056,111,1
4694c525,ELEC-1067,212,0
c3e60b76,ELEC-1052,382,0
e93315bf,ELEC-1084,303,2
0e26f6c2,ELEC-1031,52,1
5f20b72a,ELEC-1084,362,0
375a448b,ELEC-1087,391,0
1c313db8,ELEC-1038,107,1
2c0fdf03,ELEC-1060,46,0
f30b1bbf,ELEC-1088,53,0
365bfdab,ELEC-1098,146,0
17492505,ELEC-1077,12,0
7e7b998c,ELEC-1073,240,0
bbdf6953,ELEC-1097,225,0
f6c06999,ELEC-1008,301,0
1e0b05e2,ELEC-1058,395,0
c0149bb2,ELEC-1070,276,2
7c7a9cd8,ELEC-1079,106,0
a8676c1f,ELEC-1072,335,0
be3bd430,ELEC-1071,43,2
d7cb018f,ELEC-1063,126,2
f363ebbc,ELEC-1058,43,0
c34476bc,ELEC-1041,132,0
80ab8a54,ELEC-1011,378,1
b24c066d,ELEC-1029,270,0
808d811a,ELEC-1094,370,0
56dc99eb,ELEC-1097,261,0
78d66fc2,ELEC-1033,247,0
9da4c682,ELEC-1009,294,0
1b991ae4,ELEC-1020,335,1
2be9f0eb,ELEC-1089,343,2
554550ec,ELEC-1080,66,0
671c9583,ELEC-1093,300,0
6e4ae7de,ELEC-1020,40,0
7e98d3bf,ELEC-1027,207,1
f8b850fa,ELEC-1018,103,0
690e7ad6,ELEC-1047,87,0
5a2681e3,ELEC-1066,289,1
437b28ea,ELEC-1049,164,0
6f1cc317,ELEC-1001,20,1
3ee238b5,ELEC-1086,311,0
58807be8,ELEC-1067,192,0
9eb8a624,ELEC-1093,171,0
a635b3f3,ELEC-1061,366,0
18548ef6,ELEC-1070,324,0
96a8d8b9,ELEC-1093,151,0
bbf371a0,ELEC-1054,152,1
26215292,ELEC-1000,170,0
d817e7c8,ELEC-1064,96,2
ccda1f38,ELEC-1030,74,0
49446e7b,ELEC-1057,227,2
716a4ebe,ELEC-1087,323,1
14233903,ELEC-1010,151,0
a0ce6d63,ELEC-1017,167,0
9f817077,ELEC-1087,71,0
d29ce031,ELEC-1032,313,0
f1c907a2,ELEC-1027,318,0
0ec99954,ELEC-1055,234,1
86fef508,ELEC-1019,212,0
cf065599,ELEC-1043,35,0
3e7f9904,ELEC-1083,114,2
24e1d1ba,ELEC-1045,41,0
f477dd45,ELEC-1040,350,0
206075c0,ELEC-1010,350,0
b333b497,ELEC-1080,149,2
adffde17,ELEC-1033,223,1
a59c139b,ELEC-1059,192,0
45f58660,ELEC-1036,33,0
b0ff7df6,ELEC-1060,305,0
b7d1dd43,ELEC-1099,346,0
6e3e98b0,ELEC-1067,297,0
30aea90e,ELEC-1072,297,0
b3d0f506,ELEC-1069,251,0
5377b8b2,ELEC-1039,159,1
ee9f4d21,ELEC-1063,213,0
a6b6d6e9,ELEC-1062,265,0
bea108b9,ELEC-1073,386,0
1cdfa7d5,ELEC-1097,387,0
326c759a,ELEC-1014,106,2
6083c353,ELEC-1014,40,0
07f65c62,ELEC-1017,39,0
d002b112,ELEC-1032,13,2
0984808d,ELEC-1088,17,0
5d6da5a4,ELEC-1089,310,0
9fc640ed,ELEC-1039,367,0
49140d45,ELEC-1071,174,0
2e1fad18,ELEC-1024,218,0
67319757,ELEC-1039,186,0
67ff8c95,ELEC-1058,331,0
030fbed2,ELEC-1097,49,0
8581ca0f,ELEC-1069,146,0
b3722723,ELEC-1095,65,0
dc44c6d0,ELEC-1074,209,2
be19b8e3,ELEC-1061,292,0
bae653db,ELEC-1052,168,0
673064d3,ELEC-1051,365,0
4dcdc8e9,ELEC-1080,269,0
dbadc19f,ELEC-1098,294,0
50be438c,ELEC-1027,174,0
e4aa6161,ELEC-1099,72,0
91b8678d,ELEC-1010,206,2
3c7ce301,ELEC-1067,122,0
5e51bf0c,ELEC-1093,282,0
a62ae73c,ELEC-1098,236,0
ca9b5ca2,ELEC-1000,367,0
486e7fe6,ELEC-1009,57,0
1f06c549,ELEC-1009,187,0
103bbf37,ELEC-1041,260,0
5d3c0552,ELEC-1044,151,0
2f18657c,ELEC-1010,363,2
cccc9609,ELEC-1093,44,2
7f6dbd6d,ELEC-1012,324,0
48b73713,ELEC-1013,341,0
7bdb8ccc,ELEC-1013,282,0
49b1c723,ELEC-1031,354,0
c8a5764c,ELEC-1086,367,0
0d4ae748,ELEC-1039,367,0
dea4bf15,ELEC-1013,17,0
38d07ca7,ELEC-1009,212,0
d6f5e71d,ELEC-1091,338,0
65641fe3,ELEC-1065,144,0
c7127053,ELEC-1007,106,0
0802a2bd,ELEC-1038,54,0
6d279426,ELEC-1052,123,0
679bc2b9,ELEC-1091,90,0
a31a6252,ELEC-1077,183,0
ed868acc,ELEC-1082,235,0
6f411f06,ELEC-1016,392,0
50492e3b,ELEC-1005,330,1
561fc423,ELEC-1073,23,0
a56eeadd,ELEC-1027,78,0
fa3a9b25,ELEC-1090,363,0
8503c252,ELEC-1035,123,2
c8d295fe,ELEC-1087,327,1
a1e67adc,ELEC-1098,212,0
c5599238,ELEC-1053,365,0
eccda1ba,ELEC-1099,148,0
89280ab0,ELEC-1078,354,0
a04d3ffa,ELEC-1061,284,0
88e3a1ab,ELEC-1065,379,1
9a455bf0,ELEC-1025,56,0
8db0a30f,ELEC-1031,99,0
6b8ea4b7,ELEC-1049,363,0
c4c23861,ELEC-1029,196,1
f549df67,ELEC-1078,79,0
5cf8f463,ELEC-1097,367,0
823a8e4a,ELEC-1058,305,0
d96ea669,ELEC-1073,207,0
398dfb59,ELEC-1070,88,2
cbe076c1,ELEC-1013,206,0
30cd1852,ELEC-1097,37,0
9a06a0c4,ELEC-1019,120,0
60d22c16,ELEC-1052,395,1
3d857741,ELEC-1016,183,0
f1cc801f,ELEC-1016,247,0
425a3aca,ELEC-1039,104,0
683e17cc,ELEC-1091,34,0
1e806ea1,ELEC-1094,253,0
1794b1f4,ELEC-1015,63,0
2f23bcb6,ELEC-1034,309,0
b63de96d,ELEC-1026,243,0
2537adea,ELEC-1057,358,0
fdf365b9,ELEC-1052,216,0
3cee4412,ELEC-1022,323,1
3e1fb3d5,ELEC-1051,229,0
d6f45d04,ELEC-1072,96,0
b7986769,ELEC-1067,248,0
1f144c69,ELEC-1086,236,0
60cc2032,ELEC-1012,72,0
171d6df5,ELEC-1047,335,2
a601d7a7,ELEC-1091,327,0
050f31f3,ELEC-1048,99,0
e05a2dcf,ELEC-1096,276,0
028dc4c3,ELEC-1091,112,0
5d2782de,ELEC-1054,216,0
f4bf5c34,ELEC-1001,54,0
e5c4288f,ELEC-1062,131,0
2ae2ceec,ELEC-1009,213,2
9383d0c6,ELEC-1000,209,0
70ed38bd,ELEC-1050,167,0
a0694d49,ELEC-1056,317,1
b26c548d,ELEC-1025,26,0
8744f52b,ELEC-1048,109,0
aac75648,ELEC-1084,236,0
4be9a44b,ELEC-1025,396,0
4f4c1ba9,ELEC-1040,365,0
0754cc79,ELEC-1050,83,0
466e7fa7,ELEC-1020,129,2
6c5f4d77,ELEC-1072,192,0
c0737f12,ELEC-1075,399,0
50d0dcd5,ELEC-1046,151,0
f05862d6,ELEC-1094,201,1
1a97d9e7,ELEC-1005,375,1
e3c4c944,ELEC-1001,223,0
71e41122,ELEC-1073,51,0
2633028e,ELEC-1033,97,0
5cc5e498,ELEC-1039,172,0
7dac56e6,ELEC-1028,46,2
b80f78a0,ELEC-1037,343,0
b9c1f98b,ELEC-1041,260,0
1bf5f9c4,ELEC-1079,85,0
9c6fedea,ELEC-1017,118,0
441a6acf,ELEC-1046,292,0
678f30af,ELEC-1047,23,1
53d40183,ELEC-1058,32,2
dbc28041,ELEC-1010,69,2
4e4f6c20,ELEC-1096,319,0
399f16fa,ELEC-1046,257,1
35684da2,ELEC-1027,72,0
e8a5c684,ELEC-1060,157,0
b25881d7,ELEC-1095,220,0
7b6086c2,ELEC-1052,314,0
957a0073,ELEC-1074,45,0
3583ba3f,ELEC-1039,397,0
979413c5,ELEC-1069,37,0
179c775e,ELEC-1011,354,0
3d884a35,ELEC-1095,173,0
0e5e976a,ELEC-1018,368,1
e4e7df8f,ELEC-1050,295,0
1cd01557,ELEC-1008,231,0
3458db13,ELEC-1009,395,0
b21f846f,ELEC-1036,365,0
2f66f1de,ELEC-1003,279,0
6a502c80,ELEC-1027,324,1
3bc21ffe,ELEC-1097,211,0
9da022d8,ELEC-1056,159,0
d503883b,ELEC-1076,204,0
93f07188,ELEC-1028,163,1
c0913bc3,ELEC-1007,79,0
91329086,ELEC-1079,28,0
5be5586f,ELEC-1065,274,0
1bf5e2ce,ELEC-1074,49,0
0fd4fa05,ELEC-1022,145,0
d1137a85,ELEC-1026,75,1
1471a3cb,ELEC-1017,387,0
ccce9c7d,ELEC-1077,76,0
6f4df50e,ELEC-1085,46,2
af288d77,ELEC-1028,348,0
89c922ca,ELEC-1096,234,0
78bb17f7,ELEC-1027,88,0
0ef3e792,ELEC-1013,146,0
44b4bb51,ELEC-1040,79,0
66889ce3,ELEC-1035,223,0
d86614cc,ELEC-1098,116,2
e4e69e0c,ELEC-1052,120,0
37087c7c,ELEC-1022,306,0
2d835bb9,ELEC-1083,384,2
f97720b4,ELEC-1098,196,0
3c7c5655,ELEC-1006,118,0
28ec9408,ELEC-1080,218,0
d12e9a46,ELEC-1072,203,0
1421a46a,ELEC-1011,241,0
4788c497,ELEC-1016,369,0
fb93b31c,ELEC-1015,140,0
21faddb2,ELEC-1044,202,0
c7cb6f95,ELEC-1020,198,1
7ceae008,ELEC-1066,150,0
e210d7a9,ELEC-1094,280,0
e5440768,ELEC-1012,364,0
33b9fc7b,ELEC-1009,292,1
79f1ed0f,ELEC-1010,165,0
e606b0f6,ELEC-1065,130,0
51f20361,ELEC-1010,188,1
30c317bd,ELEC-1078,185,1
444f942a,ELEC-1032,182,1
cc77c83a,ELEC-1006,117,0
a9a5801d,ELEC-1024,350,2
a7c0e4c9,ELEC-1016,397,0
e2a7e39d,ELEC-1018,334,0
8cce834d,ELEC-1092,146,1
b49e5531,ELEC-1023,141,0
128e652c,ELEC-1047,360,0
c37e3760,ELEC-1023,45,1
21e47392,ELEC-1088,13,0
cb7649e0,ELEC-1090,384,0
295668e2,ELEC-1059,17,0
7bca5ca3,ELEC-1066,55,0
e825818f,ELEC-1020,326,2
3ded071a,ELEC-1020,97,2
dcc3b72c,ELEC-1010,363,1
ec7603a5,ELEC-1094,359,2
6ad1355e,ELEC-1024,283,0
8b95e000,ELEC-1097,196,0
8198f1c3,ELEC-1059,347,0
609298bd,ELEC-1029,114,0
d86db9fc,ELEC-1054,325,0
a2cbc96c,ELEC-1001,112,0
c487102f,ELEC-1001,97,0
ec8e96ea,ELEC-1022,179,0
6a8764b6,ELEC-1074,27,1
7de47d61,ELEC-1048,81,0
08ce24f7,ELEC-1009,265,0
8a2c5b14,ELEC-1033,296,0
353a21da,ELEC-1030,209,0
6a9c47e6,ELEC-1046,209,0
e42421c1,ELEC-1093,323,0
998c9b1a,ELEC-1027,280,0
7b0c29c5,ELEC-1042,175,2
99a8c118,ELEC-1038,184,2
b72716ce,ELEC-1044,160,0
b236d392,ELEC-1051,358,0
c088891d,ELEC-1055,264,1
1d492742,ELEC-1086,154,2
93482306,ELEC-1031,38,0
2a61fb74,ELEC-1018,41,0
e7d10aa8,ELEC-1002,208,0
6697d49f,ELEC-1090,151,0
f16a7005,ELEC-1094,42,2
5a02e2a6,ELEC-1010,288,0
02c3e812,ELEC-1017,384,0
7c4322e4,ELEC-1001,11,1
ccabe248,ELEC-1015,28,0
be98bc98,ELEC-1015,280,0
f6094410,ELEC-1035,101,0
241bc193,ELEC-1008,204,0
68fbdea1,ELEC-1073,88,0
44a90b19,ELEC-1063,117,0
ff3cdf06,ELEC-1088,232,0
730afaff,ELEC-1042,98,0
e09fb7f7,ELEC-1078,76,2
3e8e01a6,ELEC-1040,397,0
163bca65,ELEC-1036,288,2
ef8d3508,ELEC-1015,165,0
429fe9bb,ELEC-1093,333,2
3e6d2bc3,ELEC-1053,307,0
3f12368b,ELEC-1019,115,0
e06a0a4e,ELEC-1043,361,0
c4ffb8cd,ELEC-1013,12,0
fb6f74e3,ELEC-1037,91,0
5411e3ec,ELEC-1068,236,0
7f29f9b8,ELEC-1074,272,0
c23db9b2,ELEC-1069,328,2
11092b6e,ELEC-1001,209,0
89296681,ELEC-1088,157,0
a5bdaf21,ELEC-1019,180,0
389658d5,ELEC-1067,64,0
dde857d7,ELEC-1089,131,0
bbe7c1e7,ELEC-1057,116,0
132168a5,ELEC-1030,80,0
d29b36d7,ELEC-1096,288,0
de507190,ELEC-1089,395,0
2a1d74cb,ELEC-1025,176,0
ad96fde0,ELEC-1015,240,0
8081a2e4,ELEC-1059,117,1
dc38105b,ELEC-1075,159,0
2eddc774,ELEC-1091,348,0
494fa971,ELEC-1015,336,1
5c06f532,ELEC-1054,206,0
4e8af305,ELEC-1022,305,0
db648b57,ELEC-1046,127,0
80bf390f,ELEC-1034,131,0
198d9596,ELEC-1046,351,2
52f08f46,ELEC-1006,77,0
b46d18c6,ELEC-1075,373,2
5081c8a7,ELEC-1051,383,0
faf2baa4,ELEC-1073,355,0
32a43150,ELEC-1005,228,0
9419f64f,ELEC-1018,184,0
3fca6e68,ELEC-1068,203,0
87495449,ELEC-1018,241,0
8334ed9d,ELEC-1092,93,0
7e031b61,ELEC-1059,84,0
8f27244a,ELEC-1014,290,0
1f56055c,ELEC-1045,224,0
f78979af,ELEC-1017,369,0
df607ea8,ELEC-1010,257,1
8e2a69fb,ELEC-1071,281,0
96e28a7b,ELEC-1027,227,0
d6bdad80,ELEC-1029,353,0
cb891d77,ELEC-1022,135,0
e851492e,ELEC-1057,380,2
a2a3c517,ELEC-1077,194,0
743c106d,ELEC-1048,49,0
d8e1617e,ELEC-1026,164,0
bfd2f620,ELEC-1033,100,0
66f41de3,ELEC-1055,26,0
1f92c48f,ELEC-1051,79,0
930ef1e6,ELEC-1044,264,0
cf39f03c,ELEC-1023,202,1
5b011b84,ELEC-1024,146,0
343ed58b,ELEC-1052,78,0
56df790a,ELEC-1006,383,0
fdb07094,ELEC-1091,123,1
6ced0abc,ELEC-1034,199,0
9d18ecfe,ELEC-1006,234,0
9f367342,ELEC-1055,319,0
812d85a2,ELEC-1012,220,0
c2bac86b,ELEC-1044,180,0
661b5fce,ELEC-1050,253,2
30fdae53,ELEC-1001,116,2
6462fa09,ELEC-1048,38,0
a05e4752,ELEC-1016,236,0
a6f70608,ELEC-1048,142,0
b5d306e0,ELEC-1095,65,0
d4b5942c,ELEC-1077,107,0
8229879b,ELEC-1092,161,0
e8c62d22,ELEC-1029,228,0
b332ef3c,ELEC-1048,261,1
b32fa3b5,ELEC-1029,324,0
e22bd677,ELEC-1045,279,0
c683351b,ELEC-1095,295,1
ad33179c,ELEC-1068,274,2
e2f38bf4,ELEC-1086,280,0
c1b03895,ELEC-1027,376,0
9ceb97ee,ELEC-1078,399,0
eaa0199e,ELEC-1031,85,0
71b1baea,ELEC-1061,349,0
3d6022f0,ELEC-1000,88,0
55bfadfb,ELEC-1006,47,0
67ad87c5,ELEC-1044,271,0
0a8bee41,ELEC-1044,69,0
22db70ef,ELEC-1046,15,0
abc20459,ELEC-1025,249,0
dc28cec6,ELEC-1087,277,0
3bf5a9a2,ELEC-1011,171,0
9637a05e,ELEC-1066,288,0
a07a6894,ELEC-1037,315,0
84e073fd,ELEC-1052,162,0
b5cf12da,ELEC-1074,195,0
020f43c4,ELEC-1063,295,0
adbc0cdd,ELEC-1003,365,2
7256a457,ELEC-1030,60,1
4c94d698,ELEC-1074,253,0
2749c748,ELEC-1086,143,2
e8b5dece,ELEC-1052,311,0
9e564f1e,ELEC-1065,291,0
a73385b9,ELEC-1040,241,0
f9447723,ELEC-1022,247,0
d68fab58,ELEC-1010,24,0
a3b2eb78,ELEC-1052,216,0
41814d36,ELEC-1087,32,1
98ad36ca,ELEC-1077,265,0
33186dff,ELEC-1012,174,0
163f92bd,ELEC-1092,271,0
2b7f7551,ELEC-1044,286,0
3ddec0be,ELEC-1068,285,0
5ca11c1c,ELEC-1003,170,0
40061f06,ELEC-1040,107,0
0be9d303,ELEC-1072,376,0
305f1223,ELEC-1077,226,2
510324c0,ELEC-1003,267,0
cf7babd4,ELEC-1064,178,0
c9b5d814,ELEC-1051,126,0
c83008cb,ELEC-1027,360,0
09f644ad,ELEC-1001,389,2
662f7769,ELEC-1024,365,2
ad1f1051,ELEC-1082,263,0
67402d7e,ELEC-1031,35,0
18e628e0,ELEC-1017,344,0
9d0db35f,ELEC-1099,250,2
39b20f69,ELEC-1050,391,0
b7e35dd8,ELEC-1046,200,2
a28ea1ba,ELEC-1051,136,2
343e8ff8,ELEC-1091,276,0
e4ff24f5,ELEC-1064,396,0
fbf9e6ed,ELEC-1037,186,0
467be799,ELEC-1056,209,2
61209207,ELEC-1000,90,0
f430ebe9,ELEC-1081,140,0
4290f0df,ELEC-1007,190,0
80d563ca,ELEC-1010,189,0
a4bfe0cb,ELEC-1066,31,0
2011aa6f,ELEC-1049,279,0
3d441df8,ELEC-1079,189,0
cad5d3b5,ELEC-1060,232,2
852742fd,ELEC-1008,50,0
6da391c1,ELEC-1028,45,0
6a7c1359,ELEC-1036,124,0
3ab9ba7d,ELEC-1028,57,0
85125e1e,ELEC-1054,97,2
e0b02be7,ELEC-1089,259,0
346e2862,ELEC-1076,32,0
7e5e9904,ELEC-1006,180,0
f75ea3df,ELEC-1094,389,2
5546649c,ELEC-1042,104,0
9b72ceee,ELEC-1063,394,2
32993ee8,ELEC-1062,27,1
ccdf7890,ELEC-1026,305,1
5b6c20a5,ELEC-1017,264,0
0b11f5b9,ELEC-1082,18,0
f7457baa,ELEC-1002,219,0
ea2a6a64,ELEC-1048,19,0
75783235,ELEC-1031,104,0
4e9f244a,ELEC-1075,320,0
2b0f6d35,ELEC-1047,390,0
2aac2606,ELEC-1021,247,0
89057b42,ELEC-1086,76,1
72690d5c,ELEC-1021,395,0
84dff082,ELEC-1099,322,0
9529d72d,ELEC-1022,388,0
27f4ee8c,ELEC-1093,230,2
eb5227b1,ELEC-1067,365,2
e0ef51a4,ELEC-1004,394,0
7c8b3516,ELEC-1059,303,0
c13e89af,ELEC-1014,137,0
ca3a31e7,ELEC-1086,31,0
0690dbd7,ELEC-1005,278,0
3b6d4426,ELEC-1064,10,1
74c4a9ec,ELEC-1085,179,0
bc2b227c,ELEC-1036,21,0
32923cc3,ELEC-1015,180,0
e1bb4989,ELEC-1043,84,0
709530f5,ELEC-1078,197,0
fad85055,ELEC-1052,333,0
19fd96e0,ELEC-1095,398,0
f79a244d,ELEC-1013,85,1
8681c364,ELEC-1076,53,2
93bf6a20,ELEC-1070,122,2
75e6f971,ELEC-1000,162,0
efded7d1,ELEC-1053,64,0
3a25b3c5,ELEC-1010,177,2
cfac6e4d,ELEC-1035,308,0
66c2c752,ELEC-1045,16,0
10f64760,ELEC-1088,119,0
f2beed62,ELEC-1062,296,2
464739b0,ELEC-1091,124,0
4a579369,ELEC-1096,44,2
561f4b35,ELEC-1016,137,0
f4527cf0,ELEC-1008,224,0
cbbc9349,ELEC-1070,116,0
16f06ce7,ELEC-1031,59,0
90754425,ELEC-1036,49,2
cf9463ef,ELEC-1047,395,0
fd076e04,ELEC-1095,61,0
2376a017,ELEC-1076,205,0
969462aa,ELEC-1030,384,2
56b2cce8,ELEC-1040,271,0
b7cef4d5,ELEC-1096,252,0
6d62e90c,ELEC-1069,165,0
37fc75ad,ELEC-1003,243,0
2a625356,ELEC-1017,254,0
4b0cb70f,ELEC-1068,179,1
1991eea9,ELEC-1011,169,0
3651358f,ELEC-1043,326,0
cd27cdc3,ELEC-1079,390,0
3f924209,ELEC-1064,161,0
a2e34785,ELEC-1043,23,0
57f2746a,ELEC-1091,10,2
aba46e99,ELEC-1079,246,0
29bc3cfc,ELEC-1032,369,0
9d1a108b,ELEC-1093,142,0
5919b90b,ELEC-1073,142,2
4330ac91,ELEC-1052,19,0
340a5e92,ELEC-1013,355,0
5558e6af,ELEC-1098,22,0
b8f7ca37,ELEC-1043,279,2
397854d2,ELEC-1071,154,2
c12a823b,ELEC-1007,217,0
a1cfe45a,ELEC-1041,379,0
573c9189,ELEC-1015,208,2
daf30307,ELEC-1025,158,0
baac33f1,ELEC-1077,97,2
